x y z p
25.515253 -9.025890 -0.891012 0.910147
25.530806 -9.025890 0.000000 0.950000
25.515253 -9.025890 0.891012 0.910147
25.468615 -9.025890 1.780939 0.832222
25.390945 -9.025890 2.668696 0.777067
25.327326 -7.995469 -2.662009 0.777067
25.404800 -7.995469 -1.776477 0.832222
25.451323 -7.995469 -0.888780 0.910147
25.466835 -7.995469 0.000000 0.950000
25.451323 -7.995469 0.888780 0.910147
25.404800 -7.995469 1.776477 0.832222
25.327326 -7.995469 2.662009 0.777067
25.383921 -6.977718 -2.667958 0.777067
25.461569 -6.977718 -1.780446 0.832222
25.508194 -6.977718 -0.890766 0.910147
25.523743 -6.977718 0.000000 0.950000
25.508194 -6.977718 0.890766 0.910147
25.461569 -6.977718 1.780446 0.832222
25.383921 -6.977718 2.667958 0.777067
25.384941 -6.033800 -2.668065 0.777067
25.462593 -6.033800 -1.780518 0.832222
25.509220 -6.033800 -0.890802 0.910147
25.524769 -6.033800 0.000000 0.950000
25.509220 -6.033800 0.890802 0.910147
25.462593 -6.033800 1.780518 0.832222
25.384941 -6.033800 2.668065 0.777067
25.373537 -4.987016 -2.666866 0.777067
25.451153 -4.987016 -1.779718 0.832222
25.497761 -4.987016 -0.890401 0.910147
25.513302 -4.987016 0.000000 0.950000
25.497761 -4.987016 0.890401 0.910147
25.451153 -4.987016 1.779718 0.832222
25.373537 -4.987016 2.666866 0.777067
25.385527 -4.029120 -2.668126 0.777067
25.463179 -4.029120 -1.780559 0.832222
25.509808 -4.029120 -0.890822 0.910147
25.525356 -4.029120 0.000000 0.950000
25.509808 -4.029120 0.890822 0.910147
25.463179 -4.029120 1.780559 0.832222
25.385527 -4.029120 2.668126 0.777067
25.368341 -3.023594 -2.666320 0.777067
25.445942 -3.023594 -1.779353 0.832222
25.492538 -3.023594 -0.890219 0.910147
25.508078 -3.023594 0.000000 0.950000
25.492538 -3.023594 0.890219 0.910147
25.445942 -3.023594 1.779353 0.832222
25.368341 -3.023594 2.666320 0.777067
25.392559 -1.982545 -2.668866 0.777067
25.470234 -1.982545 -1.781052 0.832222
25.516876 -1.982545 -0.891069 0.910147
25.532429 -1.982545 0.000000 0.950000
25.516876 -1.982545 0.891069 0.910147
25.470234 -1.982545 1.781052 0.832222
25.392559 -1.982545 2.668866 0.777067
25.372471 -1.002378 -2.666754 0.777067
25.450085 -1.002378 -1.779643 0.832222
25.496689 -1.002378 -0.890364 0.910147
25.512230 -1.002378 0.000000 0.950000
25.496689 -1.002378 0.890364 0.910147
25.450085 -1.002378 1.779643 0.832222
25.372471 -1.002378 2.666754 0.777067
25.392035 -0.026737 -2.668810 0.777067
25.469707 -0.026737 -1.781015 0.832222
25.516348 -0.026737 -0.891050 0.910147
25.531900 -0.026737 0.000000 0.950000
25.516348 -0.026737 0.891050 0.910147
25.469707 -0.026737 1.781015 0.832222
25.392035 -0.026737 2.668810 0.777067
25.372471 1.002378 -2.666754 0.777067
25.450085 1.002378 -1.779643 0.832222
25.496689 1.002378 -0.890364 0.910147
25.512230 1.002378 0.000000 0.950000
25.496689 1.002378 0.890364 0.910147
25.450085 1.002378 1.779643 0.832222
25.372471 1.002378 2.666754 0.777067
25.392559 1.982545 -2.668866 0.777067
25.470234 1.982545 -1.781052 0.832222
25.516876 1.982545 -0.891069 0.910147
25.532429 1.982545 0.000000 0.950000
25.516876 1.982545 0.891069 0.910147
25.470234 1.982545 1.781052 0.832222
25.392559 1.982545 2.668866 0.777067
25.368341 3.023594 -2.666320 0.777067
25.445942 3.023594 -1.779353 0.832222
25.492538 3.023594 -0.890219 0.910147
25.508078 3.023594 0.000000 0.950000
25.492538 3.023594 0.890219 0.910147
25.445942 3.023594 1.779353 0.832222
25.368341 3.023594 2.666320 0.777067
25.385527 4.029120 -2.668126 0.777067
25.463179 4.029120 -1.780559 0.832222
25.509808 4.029120 -0.890822 0.910147
25.525356 4.029120 0.000000 0.950000
25.509808 4.029120 0.890822 0.910147
25.463179 4.029120 1.780559 0.832222
25.385527 4.029120 2.668126 0.777067
25.373537 4.987016 -2.666866 0.777067
25.451153 4.987016 -1.779718 0.832222
25.497761 4.987016 -0.890401 0.910147
25.513302 4.987016 0.000000 0.950000
25.497761 4.987016 0.890401 0.910147
25.451153 4.987016 1.779718 0.832222
25.373537 4.987016 2.666866 0.777067
25.384941 6.033800 -2.668065 0.777067
25.462593 6.033800 -1.780518 0.832222
25.509220 6.033800 -0.890802 0.910147
25.524769 6.033800 0.000000 0.950000
25.509220 6.033800 0.890802 0.910147
25.462593 6.033800 1.780518 0.832222
25.384941 6.033800 2.668065 0.777067
25.383921 6.977718 -2.667958 0.777067
25.461569 6.977718 -1.780446 0.832222
25.508194 6.977718 -0.890766 0.910147
25.523743 6.977718 0.000000 0.950000
25.508194 6.977718 0.890766 0.910147
25.461569 6.977718 1.780446 0.832222
25.383921 6.977718 2.667958 0.777067
25.327326 7.995469 -2.662009 0.777067
25.404800 7.995469 -1.776477 0.832222
25.451323 7.995469 -0.888780 0.910147
25.466835 7.995469 0.000000 0.950000
25.451323 7.995469 0.888780 0.910147
25.404800 7.995469 1.776477 0.832222
25.327326 7.995469 2.662009 0.777067
25.390945 9.025890 -2.668696 0.777067
25.468615 9.025890 -1.780939 0.832222
25.515253 9.025890 -0.891012 0.910147
25.530806 9.025890 0.000000 0.950000
25.515253 9.025890 0.891012 0.910147
25.468615 9.025890 1.780939 0.832222
25.390945 9.025890 2.668696 0.777067
25.362524 9.989079 -2.665709 0.777067
25.440105 9.989079 -1.778945 0.832222
25.486692 9.989079 -0.890015 0.910147
25.502228 9.989079 0.000000 0.950000
25.486692 9.989079 0.890015 0.910147
25.440105 9.989079 1.778945 0.832222
25.362524 9.989079 2.665709 0.777067
25.363043 11.004332 -2.665763 0.777067
25.440626 11.004332 -1.778982 0.832222
25.487213 11.004332 -0.890033 0.910147
25.502748 11.004332 0.000000 0.950000
25.487213 11.004332 0.890033 0.910147
25.440626 11.004332 1.778982 0.832222
25.363043 11.004332 2.665763 0.777067
25.348818 11.977654 -2.664268 0.777067
25.426357 11.977654 -1.777984 0.832222
25.472919 11.977654 -0.889534 0.910147
25.488445 11.977654 0.000000 0.950000
25.472919 11.977654 0.889534 0.910147
25.426357 11.977654 1.777984 0.832222
25.348818 11.977654 2.664268 0.777067
25.360071 13.009600 -2.665451 0.777067
25.437647 13.009600 -1.778773 0.832222
25.484228 13.009600 -0.889929 0.910147
25.499762 13.009600 0.000000 0.950000
25.484228 13.009600 0.889929 0.910147
25.437647 13.009600 1.778773 0.832222
25.360071 13.009600 2.665451 0.777067
25.357771 14.005753 -2.665209 0.777067
25.435339 14.005753 -1.778612 0.832222
25.481916 14.005753 -0.889848 0.910147
25.497448 14.005753 0.000000 0.950000
25.481916 14.005753 0.889848 0.910147
25.435339 14.005753 1.778612 0.832222
25.357771 14.005753 2.665209 0.777067
25.349459 14.960340 -2.664335 0.777067
25.427000 14.960340 -1.778029 0.832222
25.473562 14.960340 -0.889556 0.910147
25.489090 14.960340 0.000000 0.950000
25.473562 14.960340 0.889556 0.910147
25.427000 14.960340 1.778029 0.832222
25.349459 14.960340 2.664335 0.777067
25.367016 15.975547 -2.666181 0.777067
25.444613 15.975547 -1.779261 0.832222
25.491207 15.975547 -0.890173 0.910147
25.506744 15.975547 0.000000 0.950000
25.491207 15.975547 0.890173 0.910147
25.444613 15.975547 1.779261 0.832222
25.367016 15.975547 2.666181 0.777067
25.335260 17.021727 -2.662843 0.777067
25.412758 17.021727 -1.777033 0.832222
25.459295 17.021727 -0.889058 0.910147
25.474813 17.021727 0.000000 0.950000
25.459295 17.021727 0.889058 0.910147
25.412758 17.021727 1.777033 0.832222
25.335260 17.021727 2.662843 0.777067
25.401150 17.884047 -2.669768 0.777067
25.478849 17.884047 -1.781655 0.832222
25.525507 17.884047 -0.891370 0.910147
25.541065 17.884047 0.000000 0.950000
25.525507 17.884047 0.891370 0.910147
25.478849 17.884047 1.781655 0.832222
25.401150 17.884047 2.669768 0.777067
26.535692 -18.682838 -2.789014 0.777067
26.616863 -18.682838 -1.861232 0.832222
26.665604 -18.682838 -0.931183 0.910147
26.681858 -18.682838 0.000000 0.950000
26.665604 -18.682838 0.931183 0.910147
26.616863 -18.682838 1.861232 0.832222
26.535692 -18.682838 2.789014 0.777067
26.343924 -18.008686 -2.768858 0.777067
26.424507 -18.008686 -1.847781 0.832222
26.472897 -18.008686 -0.924454 0.910147
26.489033 -18.008686 0.000000 0.950000
26.472897 -18.008686 0.924454 0.910147
26.424507 -18.008686 1.847781 0.832222
26.343924 -18.008686 2.768858 0.777067
26.362331 -16.997946 -2.770793 0.777067
26.442972 -16.997946 -1.849073 0.832222
26.491394 -16.997946 -0.925100 0.910147
26.507542 -16.997946 0.000000 0.950000
26.491394 -16.997946 0.925100 0.910147
26.442972 -16.997946 1.849073 0.832222
26.362331 -16.997946 2.770793 0.777067
26.337732 -16.013300 -2.768207 0.777067
26.418297 -16.013300 -1.847347 0.832222
26.466675 -16.013300 -0.924237 0.910147
26.482807 -16.013300 0.000000 0.950000
26.466675 -16.013300 0.924237 0.910147
26.418297 -16.013300 1.847347 0.832222
26.337732 -16.013300 2.768207 0.777067
26.380985 -15.020083 -2.772753 0.777067
26.461683 -15.020083 -1.850381 0.832222
26.510139 -15.020083 -0.925754 0.910147
26.526299 -15.020083 0.000000 0.950000
26.510139 -15.020083 0.925754 0.910147
26.461683 -15.020083 1.850381 0.832222
26.380985 -15.020083 2.772753 0.777067
26.316729 -14.010742 -2.766000 0.777067
26.397228 -14.010742 -1.845874 0.832222
26.445568 -14.010742 -0.923500 0.910147
26.461687 -14.010742 0.000000 0.950000
26.445568 -14.010742 0.923500 0.910147
26.397228 -14.010742 1.845874 0.832222
26.316729 -14.010742 2.766000 0.777067
26.380106 -13.034874 -2.772661 0.777067
26.460800 -13.034874 -1.850319 0.832222
26.509254 -13.034874 -0.925724 0.910147
26.525414 -13.034874 0.000000 0.950000
26.509254 -13.034874 0.925724 0.910147
26.460800 -13.034874 1.850319 0.832222
26.380106 -13.034874 2.772661 0.777067
26.364149 -11.980581 -2.770984 0.777067
26.444794 -11.980581 -1.849200 0.832222
26.493221 -11.980581 -0.925164 0.910147
26.509369 -11.980581 0.000000 0.950000
26.493221 -11.980581 0.925164 0.910147
26.444794 -11.980581 1.849200 0.832222
26.364149 -11.980581 2.770984 0.777067
26.373821 -10.984569 -2.772000 0.777067
26.454496 -10.984569 -1.849878 0.832222
26.502939 -10.984569 -0.925503 0.910147
26.519094 -10.984569 0.000000 0.950000
26.502939 -10.984569 0.925503 0.910147
26.454496 -10.984569 1.849878 0.832222
26.373821 -10.984569 2.772000 0.777067
26.344061 -10.009423 -2.768872 0.777067
26.424644 -10.009423 -1.847791 0.832222
26.473034 -10.009423 -0.924459 0.910147
26.489170 -10.009423 0.000000 0.950000
26.473034 -10.009423 0.924459 0.910147
26.424644 -10.009423 1.847791 0.832222
26.344061 -10.009423 2.768872 0.777067
26.369825 -9.021305 -2.771580 0.777067
26.450489 -9.021305 -1.849598 0.832222
26.498926 -9.021305 -0.925363 0.910147
26.515078 -9.021305 0.000000 0.950000
26.498926 -9.021305 0.925363 0.910147
26.450489 -9.021305 1.849598 0.832222
26.369825 -9.021305 2.771580 0.777067
26.376377 -7.987164 -2.772269 0.777067
26.457062 -7.987164 -1.850058 0.832222
26.505510 -7.987164 -0.925593 0.910147
26.521666 -7.987164 0.000000 0.950000
26.505510 -7.987164 0.925593 0.910147
26.457062 -7.987164 1.850058 0.832222
26.376377 -7.987164 2.772269 0.777067
26.339907 -6.977859 -2.768436 0.777067
26.420477 -6.977859 -1.847500 0.832222
26.468859 -6.977859 -0.924313 0.910147
26.484993 -6.977859 0.000000 0.950000
26.468859 -6.977859 0.924313 0.910147
26.420477 -6.977859 1.847500 0.832222
26.339907 -6.977859 2.768436 0.777067
26.339872 -6.002654 -2.768432 0.777067
26.420443 -6.002654 -1.847497 0.832222
26.468824 -6.002654 -0.924312 0.910147
26.484959 -6.002654 0.000000 0.950000
26.468824 -6.002654 0.924312 0.910147
26.420443 -6.002654 1.847497 0.832222
26.339872 -6.002654 2.768432 0.777067
26.389706 -4.999465 -2.773670 0.777067
26.470428 -4.999465 -1.850993 0.832222
26.518902 -4.999465 -0.926060 0.910147
26.535067 -4.999465 0.000000 0.950000
26.518902 -4.999465 0.926060 0.910147
26.470428 -4.999465 1.850993 0.832222
26.389706 -4.999465 2.773670 0.777067
26.325226 -3.993795 -2.766893 0.777067
26.405752 -3.993795 -1.846470 0.832222
26.454107 -3.993795 -0.923798 0.910147
26.470232 -3.993795 0.000000 0.950000
26.454107 -3.993795 0.923798 0.910147
26.405752 -3.993795 1.846470 0.832222
26.325226 -3.993795 2.766893 0.777067
26.375591 -3.021672 -2.772186 0.777067
26.456272 -3.021672 -1.850003 0.832222
26.504719 -3.021672 -0.925565 0.910147
26.520874 -3.021672 0.000000 0.950000
26.504719 -3.021672 0.925565 0.910147
26.456272 -3.021672 1.850003 0.832222
26.375591 -3.021672 2.772186 0.777067
26.317705 -1.994383 -2.766102 0.777067
26.398209 -1.994383 -1.845942 0.832222
26.446548 -1.994383 -0.923534 0.910147
26.462669 -1.994383 0.000000 0.950000
26.446548 -1.994383 0.923534 0.910147
26.398209 -1.994383 1.845942 0.832222
26.317705 -1.994383 2.766102 0.777067
26.374277 -0.981697 -2.772048 0.777067
26.454954 -0.981697 -1.849910 0.832222
26.503399 -0.981697 -0.925519 0.910147
26.519554 -0.981697 0.000000 0.950000
26.503399 -0.981697 0.925519 0.910147
26.454954 -0.981697 1.849910 0.832222
26.374277 -0.981697 2.772048 0.777067
26.392326 -0.027790 -2.773945 0.777067
26.473059 -0.027790 -1.851177 0.832222
26.521538 -0.027790 -0.926152 0.910147
26.537703 -0.027790 0.000000 0.950000
26.521538 -0.027790 0.926152 0.910147
26.473059 -0.027790 1.851177 0.832222
26.392326 -0.027790 2.773945 0.777067
26.374277 0.981697 -2.772048 0.777067
26.454954 0.981697 -1.849910 0.832222
26.503399 0.981697 -0.925519 0.910147
26.519554 0.981697 0.000000 0.950000
26.503399 0.981697 0.925519 0.910147
26.454954 0.981697 1.849910 0.832222
26.374277 0.981697 2.772048 0.777067
26.317705 1.994383 -2.766102 0.777067
26.398209 1.994383 -1.845942 0.832222
26.446548 1.994383 -0.923534 0.910147
26.462669 1.994383 0.000000 0.950000
26.446548 1.994383 0.923534 0.910147
26.398209 1.994383 1.845942 0.832222
26.317705 1.994383 2.766102 0.777067
26.375591 3.021672 -2.772186 0.777067
26.456272 3.021672 -1.850003 0.832222
26.504719 3.021672 -0.925565 0.910147
26.520874 3.021672 0.000000 0.950000
26.504719 3.021672 0.925565 0.910147
26.456272 3.021672 1.850003 0.832222
26.375591 3.021672 2.772186 0.777067
26.325226 3.993795 -2.766893 0.777067
26.405752 3.993795 -1.846470 0.832222
26.454107 3.993795 -0.923798 0.910147
26.470232 3.993795 0.000000 0.950000
26.454107 3.993795 0.923798 0.910147
26.405752 3.993795 1.846470 0.832222
26.325226 3.993795 2.766893 0.777067
26.389706 4.999465 -2.773670 0.777067
26.470428 4.999465 -1.850993 0.832222
26.518902 4.999465 -0.926060 0.910147
26.535067 4.999465 0.000000 0.950000
26.518902 4.999465 0.926060 0.910147
26.470428 4.999465 1.850993 0.832222
26.389706 4.999465 2.773670 0.777067
26.339872 6.002654 -2.768432 0.777067
26.420443 6.002654 -1.847497 0.832222
26.468824 6.002654 -0.924312 0.910147
26.484959 6.002654 0.000000 0.950000
26.468824 6.002654 0.924312 0.910147
26.420443 6.002654 1.847497 0.832222
26.339872 6.002654 2.768432 0.777067
26.339907 6.977859 -2.768436 0.777067
26.420477 6.977859 -1.847500 0.832222
26.468859 6.977859 -0.924313 0.910147
26.484993 6.977859 0.000000 0.950000
26.468859 6.977859 0.924313 0.910147
26.420477 6.977859 1.847500 0.832222
26.339907 6.977859 2.768436 0.777067
26.376377 7.987164 -2.772269 0.777067
26.457062 7.987164 -1.850058 0.832222
26.505510 7.987164 -0.925593 0.910147
26.521666 7.987164 0.000000 0.950000
26.505510 7.987164 0.925593 0.910147
26.457062 7.987164 1.850058 0.832222
26.376377 7.987164 2.772269 0.777067
26.369825 9.021305 -2.771580 0.777067
26.450489 9.021305 -1.849598 0.832222
26.498926 9.021305 -0.925363 0.910147
26.515078 9.021305 0.000000 0.950000
26.498926 9.021305 0.925363 0.910147
26.450489 9.021305 1.849598 0.832222
26.369825 9.021305 2.771580 0.777067
26.344061 10.009423 -2.768872 0.777067
26.424644 10.009423 -1.847791 0.832222
26.473034 10.009423 -0.924459 0.910147
26.489170 10.009423 0.000000 0.950000
26.473034 10.009423 0.924459 0.910147
26.424644 10.009423 1.847791 0.832222
26.344061 10.009423 2.768872 0.777067
26.373821 10.984569 -2.772000 0.777067
26.454496 10.984569 -1.849878 0.832222
26.502939 10.984569 -0.925503 0.910147
26.519094 10.984569 0.000000 0.950000
26.502939 10.984569 0.925503 0.910147
26.454496 10.984569 1.849878 0.832222
26.373821 10.984569 2.772000 0.777067
26.364149 11.980581 -2.770984 0.777067
26.444794 11.980581 -1.849200 0.832222
26.493221 11.980581 -0.925164 0.910147
26.509369 11.980581 0.000000 0.950000
26.493221 11.980581 0.925164 0.910147
26.444794 11.980581 1.849200 0.832222
26.364149 11.980581 2.770984 0.777067
26.380106 13.034874 -2.772661 0.777067
26.460800 13.034874 -1.850319 0.832222
26.509254 13.034874 -0.925724 0.910147
26.525414 13.034874 0.000000 0.950000
26.509254 13.034874 0.925724 0.910147
26.460800 13.034874 1.850319 0.832222
26.380106 13.034874 2.772661 0.777067
26.316729 14.010742 -2.766000 0.777067
26.397228 14.010742 -1.845874 0.832222
26.445568 14.010742 -0.923500 0.910147
26.461687 14.010742 0.000000 0.950000
26.445568 14.010742 0.923500 0.910147
26.397228 14.010742 1.845874 0.832222
26.316729 14.010742 2.766000 0.777067
26.380985 15.020083 -2.772753 0.777067
26.461683 15.020083 -1.850381 0.832222
26.510139 15.020083 -0.925754 0.910147
26.526299 15.020083 0.000000 0.950000
26.510139 15.020083 0.925754 0.910147
26.461683 15.020083 1.850381 0.832222
26.380985 15.020083 2.772753 0.777067
26.337732 16.013300 -2.768207 0.777067
26.418297 16.013300 -1.847347 0.832222
26.466675 16.013300 -0.924237 0.910147
26.482807 16.013300 0.000000 0.950000
26.466675 16.013300 0.924237 0.910147
26.418297 16.013300 1.847347 0.832222
26.337732 16.013300 2.768207 0.777067
26.362331 16.997946 -2.770793 0.777067
26.442972 16.997946 -1.849073 0.832222
26.491394 16.997946 -0.925100 0.910147
26.507542 16.997946 0.000000 0.950000
26.491394 16.997946 0.925100 0.910147
26.442972 16.997946 1.849073 0.832222
26.362331 16.997946 2.770793 0.777067
26.343924 18.008686 -2.768858 0.777067
26.424507 18.008686 -1.847781 0.832222
26.472897 18.008686 -0.924454 0.910147
26.489033 18.008686 0.000000 0.950000
26.472897 18.008686 0.924454 0.910147
26.424507 18.008686 1.847781 0.832222
26.343924 18.008686 2.768858 0.777067
26.535692 18.682838 -2.789014 0.777067
26.616863 18.682838 -1.861232 0.832222
26.665604 18.682838 -0.931183 0.910147
26.681858 18.682838 0.000000 0.950000
26.665604 18.682838 0.931183 0.910147
26.616863 18.682838 1.861232 0.832222
26.535692 18.682838 2.789014 0.777067
27.335083 -19.017776 -2.873033 0.777067
27.418697 -19.017776 -1.917302 0.832222
27.468908 -19.017776 -0.959235 0.910147
27.485651 -19.017776 0.000000 0.950000
27.468908 -19.017776 0.959235 0.910147
27.418697 -19.017776 1.917302 0.832222
27.335083 -19.017776 2.873033 0.777067
27.385624 -17.971352 -2.878345 0.777067
27.469393 -17.971352 -1.920847 0.832222
27.519697 -17.971352 -0.961009 0.910147
27.536470 -17.971352 0.000000 0.950000
27.519697 -17.971352 0.961009 0.910147
27.469393 -17.971352 1.920847 0.832222
27.385624 -17.971352 2.878345 0.777067
27.347147 -17.022781 -2.874301 0.777067
27.430799 -17.022781 -1.918148 0.832222
27.481031 -17.022781 -0.959659 0.910147
27.497782 -17.022781 0.000000 0.950000
27.481031 -17.022781 0.959659 0.910147
27.430799 -17.022781 1.918148 0.832222
27.347147 -17.022781 2.874301 0.777067
27.315708 -16.024221 -2.870996 0.777067
27.399263 -16.024221 -1.915943 0.832222
27.449438 -16.024221 -0.958555 0.910147
27.466169 -16.024221 0.000000 0.950000
27.449438 -16.024221 0.958555 0.910147
27.399263 -16.024221 1.915943 0.832222
27.315708 -16.024221 2.870996 0.777067
27.352743 -15.014031 -2.874889 0.777067
27.436413 -15.014031 -1.918541 0.832222
27.486654 -15.014031 -0.959855 0.910147
27.503408 -15.014031 0.000000 0.950000
27.486654 -15.014031 0.959855 0.910147
27.436413 -15.014031 1.918541 0.832222
27.352743 -15.014031 2.874889 0.777067
27.347754 -14.029271 -2.874365 0.777067
27.431408 -14.029271 -1.918191 0.832222
27.481642 -14.029271 -0.959680 0.910147
